verse:0,educ_treatise:1,history:2,travelogue:3,fiction:4,drama_comedy:5,diary_priv:6,science:7,biography:8,religious:9,letters:10,law:11
Filename,Label
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/montague-e3-p2.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/morelet1-e1-h.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/morelet2-e1-h.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/morelet2-e1-p1.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/moreric-e1-h.txt,2
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/moreric-e1-p1.txt,2
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/moreric-e1-p2.txt,2
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/morewol-e1-h.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/morewol-e1-p1.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/morewol-e1-p2.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/mowntayne-e1-h.txt,8
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/mowntayne-e1-p1.txt,8
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/mowntayne-e1-p2.txt,8
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/moxinden-e2-p1.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/moxinden-e2-p2.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/mroper-e1-h.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/mroper-e1-p1.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/mroper-e1-p2.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/mtudor-1510-e1-p1.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/mtudor-1510-e1-p2.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/mtudor-1520-e1-p2.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/nevill-e1-p1.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/nferrar-e2-h.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/nferrar-e2-p1.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/nferrar-e2-p2.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/nhadd-1700-e3-h.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/nhadd-1700-e3-p1.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/nhadd-1710-e3-p2.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/oates-e3-h.txt,11
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/oates-e3-p1.txt,11
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/oates-e3-p2.txt,11
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/osborne-e3-h.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/osborne-e3-p1.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/penny-e3-h.txt,4
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/penny-e3-p1.txt,4
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/penny-e3-p2.txt,4
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/pepys-e3-h.txt,6
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/pepys-e3-p1.txt,6
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/pepys-e3-p2.txt,6
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/perrott-e2-h.txt,8
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/perrott-e2-p1.txt,8
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/perrott-e2-p2.txt,8
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/pettit-e2-h.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/pettit-e2-p1.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/pettit2-e2-p2.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/peyton-e2-h.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/phenry-e3-h.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/phenry-e3-p1.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/phenry-e3-p2.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/proposals-e3-p2.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/proud-1620-e2-h.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/proud-1630-e2-p1.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/raleigh-e2-h.txt,11
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/raleigh-e2-p1.txt,11
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/rcecil-e2-h.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/rcecil-e2-p1.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/rcecil-e2-p2.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/record-e1-h.txt,7
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/record-e1-p1.txt,7
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/record-e1-p2.txt,7
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/rferrar-e2-h.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/rhaddjr-e3-h.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/rhaddsr-1650-e3-p1.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/rhaddsr-1670-e3-h.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/rhaddsr-1670-e3-p2.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/rhaddsr-1680-e3-p2.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/rhaddsr-1700-e3-h.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/rhaddsr-1710-e3-p2.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/rich-e2-p1.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/roper-e1-h.txt,8
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/roper-e1-p1.txt,8
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/roper-e1-p2.txt,8
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/roxinden-1600-e2-p1.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/roxinden-1620-e2-h.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/roxinden-1620-e2-p1.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/roxinden2-e2-p1.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/roxinden2-e2-p2.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/rplumpt-e1-h.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/rplumpt-e1-p1.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/rplumpt2-e1-p1.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/rplumpt2-e1-p2.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/russell-e1-p2.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/savill-e1-p1.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/shakesp-e2-h.txt,5
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/shakesp-e2-p1.txt,5
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/shakesp-e2-p2.txt,5
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/smith-e2-h.txt,9
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/smith-e2-p1.txt,9
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/smith-e2-p2.txt,9
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/somers-e3-h.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/southard-e3-p1.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/spencer-1680-e3-h.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/spencer-1700-e3-p1.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/spencer-1700-e3-p2.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/stat-1500-e1-h.txt,11
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/stat-1510-e1-p2.txt,11
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/stat-1530-e1-p1.txt,11
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/stat-1540-e1-h.txt,11
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/stat-1540-e1-p1.txt,11
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/stat-1550-e1-p2.txt,11
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/stat-1560-e1-p2.txt,11
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/stat-1570-e2-p1.txt,11
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/stat-1570-e2-p2.txt,11
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/stat-1580-e2-h.txt,11
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/stat-1580-e2-p2.txt,11
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/stat-1590-e2-h.txt,11
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/stat-1600-e2-h.txt,11
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/stat-1600-e2-p2.txt,11
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/stat-1620-e2-p2.txt,11
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/stat-1640-e2-p2.txt,11
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/stat-1660-e3-p2.txt,11
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/stat-1670-e3-p2.txt,11
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/stat-1690-e3-h.txt,11
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/stat-1690-e3-p1.txt,11
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/stevenso-e1-h.txt,5
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/stevenso-e1-p1.txt,5
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/stevenso-e1-p2.txt,5
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/stow-e2-h.txt,2
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/stow-e2-p1.txt,2
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/stow-e2-p2.txt,2
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/strype-e3-h.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/strype-e3-p1.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/surety-e1-p2.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/talbot-e2-p2.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/tbarring-e2-h.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/tbarring-e2-p1.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/tbarring-e2-p2.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/thoward-e1-h.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/thoward-e1-p1.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/thoward2-e2-p1.txt,11
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/thoward2-e2-p2.txt,11
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/throckm-e1-h.txt,11
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/tillots-a-e3-h.txt,9
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/tillots-a-e3-p1.txt,9
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/tillots-b-e3-h.txt,9
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/tillots-b-e3-p1.txt,9
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/tillots-c-e3-p2.txt,9
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/torkingt-e1-h.txt,3
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/torkingt-e1-p1.txt,3
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/torkingt-e1-p2.txt,3
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/trincoll-e2-h.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/tunstall-e1-h.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/tunstall-e1-p1.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/turner-e1-h.txt,1
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/turner-e1-p1.txt,1
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/turner-e1-p2.txt,1
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/turnerherb-e1-p2.txt,1
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/tyndnew-e1-h.txt,9
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/tyndnew-e1-p1.txt,9
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/tyndnew-e1-p2.txt,9
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/tyndold-e1-h.txt,9
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/tyndold-e1-p1.txt,9
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/tyndold-e1-p2.txt,9
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/udall-e1-h.txt,5
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/udall-e1-p1.txt,5
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/udall-e1-p2.txt,5
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/underhill-e1-p2.txt,8
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/vanbr-e3-h.txt,5
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/vanbr-e3-p1.txt,5
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/vanbr-e3-p2.txt,5
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/vicary-e1-h.txt,7
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/vicary-e1-p1.txt,7
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/vicary-e1-p2.txt,7
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/walton-e3-h.txt,1
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/walton-e3-p1.txt,1
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/walton-e3-p2.txt,1
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/wcecil-1560-e1-p1.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/wcecil-1580-e2-h.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/wcecil-1580-e2-p2.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/wolsey-e1-h.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/wolsey-e1-p1.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/wolsey-e1-p2.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/wpaston2-e2-h.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/wplumpt-1500-e1-h.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/wplumpt-1510-e1-h.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/wplumpt-1530-e1-h.txt,10
english-diachronic-corpus/Early-Modern-English/Plaintext-prose-corpus/zouch-e3-p2.txt,10
